01Source,02Language,03GroupType,04GroupSubtype,05SourceCategory,06Title,07AccommType,08AccommSubtype,09VacationType,10AdvertCode,11URLLink,12PictureURL,13Stars,14LocationDesc,15Country,16Region,17Subregion,18Island,19City,20PriceOld,21PriceFrom,22PriceDesc,23Date1,24Date2,25DateDesc,26DaysNum,27Description,28Activities,29Facilities,30Beach,31BeachDistanceM,32DistanceFromCentreM,33PetsDesc,34InfoDesc
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Romantični predah u Dubrovniku - Valamar Dubrovnik President Hotel,hotel,,,pp=bk_pon_90&o=hPresident,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=bk_pon_90&o=hPresident,http://www.valamar.com/_Med/PPonude/bk_pon_90_L.jpg,Valamar Dubrovnik President Hotel****,,hrvatska,,,,Dubrovnik,131€,131€,po sobi,,,15/4/ - 17/10/2011,,Razveselite vama dragu osobu i provedite romantičan odmor u hotelu...,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Romansa iznenađenja u Dubrovniku - Valamar Dubrovnik President Hotel,hotel,,,pp=bk_pon_209&o=hPresident,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=bk_pon_209&o=hPresident,http://www.valamar.com/_Med/PPonude/bk_pon_209_L.jpg,Valamar Dubrovnik President Hotel****,,hrvatska,,,,Dubrovnik,131€,131€,po sobi,,,24/4/ - 25/10/2011,,Iznenadite vama dragu osobu nezaboravnim odmorom u hotelu Valamar Dubrovnik President. Uživajte u posebnim romantičnim iznenađenjima...,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Potpuna romansa u Dubrovniku - Valamar Dubrovnik President Hotel,hotel,,,pp=bk_pon_210&o=hPresident,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=bk_pon_210&o=hPresident,http://www.valamar.com/_Med/PPonude/bk_pon_210_L.jpg,Valamar Dubrovnik President Hotel****,,hrvatska,,,,Dubrovnik,131€,131€,po sobi,,,24/4/ - 25/10/2011,,Otkrijte potpunu romansu Dubrovnika i vaše veze u posebnoj romantičnoj ponudi...,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Romansa - Valamar Rubin Hotel,hotel,,,pp=ri_pon_625&o=hRubin,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_625&o=hRubin,http://www.valamar.com/_Med/PPonude/ri_pon_625_L.jpg,Valamar Rubin Hotel***,,hrvatska,,,,Poreč Istra,82€,82€,po sobi,,,20/4/ - 25/9/2011,,Razveselite vama dragu osobu odmorom na moru i provedite nezaboravne zajedničke trenutke.,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Romansa u Valamar Riviera Hotel & Residence- u,hotel,,,pp=ri_pon_817&o=hNeptun,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_817&o=hNeptun,http://www.valamar.com/_Med/PPonude/ri_pon_817_L.jpg,Valamar Riviera Hotel & Residence****,,hrvatska,,,,Poreč Istra,86€,86€,po sobi,,,1/5/ - 15/10/2011,,Razveselite vama dragu osobu i provedite romantičan odmor u elegantnom hotelu Valamar Riviera s pogledom na more i pitoreskni otočić Sv. Nikola. Opustite se...,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Romansa u Valamar Sanfior Hotelu,hotel,,,pp=RA_pon_82&o=hLanterna,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=RA_pon_82&o=hLanterna,http://www.valamar.com/_Med/PPonude/RA_pon_82_L.jpg,Valamar Sanfior Hotel****,,hrvatska,,,,Rabac Istra,78€,78€,po sobi,,,20/4/ - 20/10/2011,,Razveselite vama dragu osobu odmorom na moru i provedite nezaboravne zajedničke trenutke.,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Medeni mjesec - Valamar Koralj Romantic Hotel,hotel,,,pp=zo_pon_51&o=hKoralj,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=zo_pon_51&o=hKoralj,http://www.valamar.com/_Med/PPonude/zo_pon_51_L.jpg,Valamar Koralj Romantic Hotel***,,hrvatska,,,,Otok Krk,102€,102€,po suite-u,,,5/4/ - 17/10/2011,,Razveselite vama dragu osobu i provedite nezaboravne zajedničke trenutke medenog mjeseca u ugodnom ambijentu...,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Romansa u Luna Island Hotelu,hotel,,,pp=pa_pon_10&o=hPaLuna,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=pa_pon_10&o=hPaLuna,http://www.valamar.com/_Med/PPonude/pa_pon_10_L.jpg,Luna Island Hotel****,,hrvatska,,,,Otok Pag,80€,80€,po sobi,,,20/4/ - 20/10/2011,,Razveselite vama dragu osobu odmorom na moru i provedite nezaboravne zajedničke trenutke.,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Otkrijte Hrvatsku,http://www.valamar.com/hr/istrazite-ponude-istra,Biciklom kroz Istru - Zagreb Hotel,hotel,,,pp=ri_pon_843&o=hZagreb,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_843&o=hZagreb,http://www.valamar.com/_Med/PPonude/ri_pon_843_L.jpg,Zagreb Hotel***,,hrvatska,,,,Poreč Istra,48€,48€,po sobi,,,1/5/ - 30/9/2011,,"Uživajte u vožnji uređenim stazama duž kojih se izmjenjuju prekrasni pejzaži netaknute prirode. Zahtjevni sportaši, ali i rekreativci te obitelji željne aktivnog odmora...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Dancing Holiday,http://www.valamar.com/hr/dancing-holiday,Proljeće u Istri - Valamar Diamant Hotel,hotel,,,pp=ri_pon_811&o=hDiamant,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_811&o=hDiamant,http://www.valamar.com/_Med/PPonude/ri_pon_811_L.jpg,Valamar Diamant Hotel****,,hrvatska,,,,Poreč Istra,196€,196€,po sobi,,,21/4/ - 25/4/2011,,"Pridružite nam se i upoznajte Istru kroz ples i zabavu! Provedite 4 noći u vrhunskom hotelu u Poreču družeći se sa zvijezdama austrijskog televizijskog showa “Ples sa zvijezdama”, Alice Guschelbauer i Balázsa Ekker. Nakon profesionalnih satova plesa...",,,,,,,
