01Source,02Language,03GroupType,04GroupSubType,05SourceCategory,06Title,07AccommType,08AccommSubType,09VacationType,10AdvertCode,11URLLink,12PictureURL,13Stars,14LocationDesc,15Country,16Region,17Subregion,18Island,19City,20PriceOld,21PriceFrom,22PriceDesc,23Date1,24Date2,25DateDesc,26DaysNum,27Description,28Activities,29Facilities,30Beach,31BeachDistanceM,32DistanceFromCentreM,33PetsDesc,34InfoDesc
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Karnevali,http://www.generalturist.com/hr/Putovanja/Karnevali.aspx,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,dvokrevetna soba,Karneval u Veneciji- 3 dana autobusom,http://www.generalturist.com/hr/Putovanja/KARNEVAL-U-VENECIJI-3-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/KARNEVAL-U-VENECIJI-3-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=9155,http://www.generalturist.com/FotoGalerija/Formati/304_Mala_Karneval-u-Veneciji-trodnevni-aranzman.JPG,,,,,,,,"1.050,00 kn",,po osobi,25.02.,04.03.,.,25.02.,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Karnevali,http://www.generalturist.com/hr/Putovanja/Karnevali.aspx,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,dvokrevetna soba,Karneval u Veneciji - 2 dana autobusom,http://www.generalturist.com/hr/Putovanja/KARNEVAL-U-VENECIJI-2-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/KARNEVAL-U-VENECIJI-2-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=9153,http://www.generalturist.com/FotoGalerija/Formati/300_Mala_Karneval-u-Veneciji-dvodnevni-aranzman.JPG,,,,,,,,"690,00 kn",,po osobi,26.02.,05.03.,.,26.02.,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Karnevali,http://www.generalturist.com/hr/Putovanja/Karnevali.aspx,Karneval u Rijeci,Karneval u Rijeci,polasci: Zagreb,Karneval u Rijeci,http://www.generalturist.com/hr/Putovanja/Karneval-u-Rijeci.aspx,http://www.generalturist.com/hr/Putovanja/Karneval-u-Rijeci.aspx?tabId=raspolozivost&idAranzmanPolazak=9144,http://www.generalturist.com/FotoGalerija/Formati/2266_Mala_Karneval-u-Rijeci.JPG,,,,,,,,,,,,,,,Karneval u Rijeci,Karneval u Rijeci,Karneval u Rijeci,Karneval u Rijeci,Karneval u Rijeci,Karneval u Rijeci,Karneval u Rijeci,Karneval u Rijeci
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,dvokrevetna soba,Karneval u Veneciji- 3 dana autobusom,http://www.generalturist.com/hr/Putovanja/KARNEVAL-U-VENECIJI-3-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/KARNEVAL-U-VENECIJI-3-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=9155,http://www.generalturist.com/FotoGalerija/Formati/304_Mala_Karneval-u-Veneciji-trodnevni-aranzman.JPG,,,,,,,,"1.050,00 kn",,po osobi,25.02.,04.03.,.,25.02.,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom,Karneval u Veneciji- 3 dana autobusom
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Rim - 4 dana zrakoplovom,Rim - 4 dana zrakoplovom,dvokrevetna soba + 1 dodatni ležaj,Rim - 4 dana zrakoplovom,http://www.generalturist.com/hr/Putovanja/Rim-4-dana-zrakoplovom.aspx,http://www.generalturist.com/hr/Putovanja/Rim-4-dana-zrakoplovom.aspx?tabId=raspolozivost&idAranzmanPolazak=9160,http://www.generalturist.com/FotoGalerija/Formati/245_Mala_Rim-4-dana-zrakoplovom.JPG,,,,,,,,"2.890,00 kn",,po osobi,17.03.,,,17.03.,Rim - 4 dana zrakoplovom,Rim - 4 dana zrakoplovom,Rim - 4 dana zrakoplovom,Rim - 4 dana zrakoplovom,Rim - 4 dana zrakoplovom,Rim - 4 dana zrakoplovom,Rim - 4 dana zrakoplovom,Rim - 4 dana zrakoplovom
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,dvokrevetna soba,Karneval u Veneciji - 2 dana autobusom,http://www.generalturist.com/hr/Putovanja/KARNEVAL-U-VENECIJI-2-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/KARNEVAL-U-VENECIJI-2-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=9153,http://www.generalturist.com/FotoGalerija/Formati/300_Mala_Karneval-u-Veneciji-dvodnevni-aranzman.JPG,,,,,,,,"690,00 kn",,po osobi,26.02.,05.03.,.,26.02.,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom,Karneval u Veneciji - 2 dana autobusom
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Pariz - 4 dana zrakoplovom,Pariz - 4 dana zrakoplovom,dvokrevetna soba + 1 dodatni ležaj,Pariz - 4 dana zrakoplovom,http://www.generalturist.com/hr/Putovanja/Pariz-4-dana-zrakoplovom.aspx,http://www.generalturist.com/hr/Putovanja/Pariz-4-dana-zrakoplovom.aspx?tabId=raspolozivost&idAranzmanPolazak=9165,http://www.generalturist.com/FotoGalerija/Formati/229_Mala_PARIZ-4-dana-zrakoplovom.JPG,,,,,,,,"3.190,00 kn",,po osobi,03.03.,31.03.,,03.03.,Pariz - 4 dana zrakoplovom,Pariz - 4 dana zrakoplovom,Pariz - 4 dana zrakoplovom,Pariz - 4 dana zrakoplovom,Pariz - 4 dana zrakoplovom,Pariz - 4 dana zrakoplovom,Pariz - 4 dana zrakoplovom,Pariz - 4 dana zrakoplovom
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Toskana - 4 dana autobusom,Toskana - 4 dana autobusom,dvokrevetna soba + 1 dodatni ležaj Hotel 3*,Toskana - 4 dana autobusom,http://www.generalturist.com/hr/Putovanja/Toskana-4-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Toskana-4-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=9173,http://www.generalturist.com/FotoGalerija/Formati/224_Mala_TOSKANA-4-dana-autobusom.JPG,,,,,,,,"1.550,00 kn",,po osobi,03.03.,,,03.03.,Toskana - 4 dana autobusom,Toskana - 4 dana autobusom,Toskana - 4 dana autobusom,Toskana - 4 dana autobusom,Toskana - 4 dana autobusom,Toskana - 4 dana autobusom,Toskana - 4 dana autobusom,Toskana - 4 dana autobusom
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,"Venecija, 3 dana autobusom, polazak iz Splita","Venecija, 3 dana autobusom, polazak iz Splita",dvokrevetna soba + 1 dodatni ležaj,"Venecija, 3 dana autobusom, polazak iz Splita",http://www.generalturist.com/hr/Putovanja/Venecija-3-dana-autobusom-polasci-iz-Splita-Sibenika-Zadra.aspx,http://www.generalturist.com/hr/Putovanja/Venecija-3-dana-autobusom-polasci-iz-Splita-Sibenika-Zadra.aspx?tabId=raspolozivost&idAranzmanPolazak=9180,http://www.generalturist.com/FotoGalerija/Formati/2491_Mala_VENECIJA-3-dana-autobusom-polasci-iz-Splita-Sibeni.JPG,,,,,,,,"1.290,00 kn",,po osobi,04.03.,,,04.03.,"Venecija, 3 dana autobusom, polazak iz Splita","Venecija, 3 dana autobusom, polazak iz Splita","Venecija, 3 dana autobusom, polazak iz Splita","Venecija, 3 dana autobusom, polazak iz Splita","Venecija, 3 dana autobusom, polazak iz Splita","Venecija, 3 dana autobusom, polazak iz Splita","Venecija, 3 dana autobusom, polazak iz Splita","Venecija, 3 dana autobusom, polazak iz Splita"
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Rim - 4 dana autobusom,Rim - 4 dana autobusom,dvokrevetna soba + 1 dodatni ležaj Hotel 3*,Rim - 4 dana autobusom,http://www.generalturist.com/hr/Putovanja/Rim-4-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Rim-4-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=9175,http://www.generalturist.com/FotoGalerija/Formati/220_Mala_RIM-4-dana-autobusom.JPG,,,,,,,,"1.690,00 kn",,po osobi,10.03.,19.05.,,10.03.,Rim - 4 dana autobusom,Rim - 4 dana autobusom,Rim - 4 dana autobusom,Rim - 4 dana autobusom,Rim - 4 dana autobusom,Rim - 4 dana autobusom,Rim - 4 dana autobusom,Rim - 4 dana autobusom
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Sarajevo - 3 dana autobusom,Sarajevo - 3 dana autobusom,dvokrevetna soba,Sarajevo - 3 dana autobusom,http://www.generalturist.com/hr/Putovanja/Sarajevo-3-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Sarajevo-3-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=9158,http://www.generalturist.com/FotoGalerija/Formati/35492_Mala.JPG,,,,,,,,"890,00 kn",,po osobi,11.03.,22.06.,,11.03.,Sarajevo - 3 dana autobusom,Sarajevo - 3 dana autobusom,Sarajevo - 3 dana autobusom,Sarajevo - 3 dana autobusom,Sarajevo - 3 dana autobusom,Sarajevo - 3 dana autobusom,Sarajevo - 3 dana autobusom,Sarajevo - 3 dana autobusom
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Prag - 4 dana autobusom,Prag - 4 dana autobusom,dvokrevetna soba + 1 dodatni ležaj Hotel 3*,Prag - 4 dana autobusom,http://www.generalturist.com/hr/Putovanja/Prag-4-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Prag-4-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=9163,http://www.generalturist.com/FotoGalerija/Formati/264_Mala_PRAG-4-dana-autobusom.JPG,,,,,,,,"990,00 kn",,po osobi,17.03.,12.05.,,17.03.,Prag - 4 dana autobusom,Prag - 4 dana autobusom,Prag - 4 dana autobusom,Prag - 4 dana autobusom,Prag - 4 dana autobusom,Prag - 4 dana autobusom,Prag - 4 dana autobusom,Prag - 4 dana autobusom
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Pariz za djecu i mlade,Pariz za djecu i mlade,dvokrevetna soba,Pariz za djecu i mlade,http://www.generalturist.com/hr/Putovanja/Pariz-za-djecu-i-mlade-Disneyland-Paris-i-Parc-Asterix.aspx,http://www.generalturist.com/hr/Putovanja/Pariz-za-djecu-i-mlade-Disneyland-Paris-i-Parc-Asterix.aspx?tabId=raspolozivost&idAranzmanPolazak=8818,http://www.generalturist.com/FotoGalerija/Formati/38051_Mala.JPG,,"Disneyland Paris, Musee Grevin i Parc Asterix",Musee Grevin i Parc Asterix,,,,,"3.590,00 kn",,po osobi,14.04.,19.05.,,14.04.,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,London za djecu i mlade,London za djecu i mlade,dvokrevetna soba Hotel 3*,London za djecu i mlade,http://www.generalturist.com/hr/Putovanja/London-za-djecu-i-mlade-Sea-Life-Aquarium-London-Eye-Madame-Tussauds-Muzej-znanosti-Prirodoslovni-muzej-London-Dungeon-Greenwich-Nacionalni-pomorski-muzej-i-HMS-Belfast.aspx,http://www.generalturist.com/hr/Putovanja/London-za-djecu-i-mlade-Sea-Life-Aquarium-London-Eye-Madame-Tussauds-Muzej-znanosti-Prirodoslovni-muzej-London-Dungeon-Greenwich-Nacionalni-pomorski-muzej-i-HMS-Belfast.aspx?tabId=raspolozivost&idAranzmanPolazak=8838,http://www.generalturist.com/FotoGalerija/Formati/38291_Mala.JPG,ondon za djec,"Sea Life Aquarium, London Eye, Madame Tussauds, Muzej znanosti, Prirodoslovni muzej, London Dungeon, Greenwich, Nacionalni pomorski muzej i HMS Belfast","London Eye, Madame Tussauds, Muzej znanosti, Prirodoslovni muzej, London Dungeon, Greenwich, Nacionalni pomorski muzej i HMS Belfast","London Eye, Madame Tussauds, Muzej znanosti, Prirodoslovni muzej, London Dungeon, Greenwich, Nacionalni pomorski muzej i HMS","London Eye, Madame Tussauds, Muzej znanosti, Prirodoslovni muzej, London Dungeon, Greenwich, Nacionalni pomorski muzej i HMS","London Eye, Madame Tussauds, Muzej znanosti, Prirodoslovni muzej, London Dungeon, Greenwich, Nacionalni pomorski muzej i HMS","London Eye, Madame Tussauds, Muzej znanosti, Prirodoslovni muzej, London Dungeon, Greenwich, Nacionalni pomorski muzej i HMS","3.590,00 kn","3.390,00 kn",po osobi,28.04.,19.05.,,28.04.,London za djecu i mlade,London za djecu i mlade,London za djecu i mlade,London za djecu i mlade,London za djecu i mlade,London za djecu i mlade,London za djecu i mlade,London za djecu i mlade
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Barcelona za djecu i mlade,Barcelona za djecu i mlade,dvokrevetna soba Hotel 3*,Barcelona za djecu i mlade,http://www.generalturist.com/hr/Putovanja/Barcelona-Port-Aventura-Park-Aquopolis-Costa-Daurada-i-Aquarium-4-dana-zrakoplovom.aspx,http://www.generalturist.com/hr/Putovanja/Barcelona-Port-Aventura-Park-Aquopolis-Costa-Daurada-i-Aquarium-4-dana-zrakoplovom.aspx?tabId=raspolozivost&idAranzmanPolazak=8824,http://www.generalturist.com/FotoGalerija/Formati/38097_Mala.JPG,ona za djec,"Port Aventura Park, Aquopolis Costa Daurada i Aquarium Barcelona",Aquopolis Costa Daurada i Aquarium Barcelona,Aquopolis Costa Daurada i Aquarium,Aquopolis Costa Daurada i Aquarium,Aquopolis Costa Daurada i Aquarium,Aquopolis Costa Daurada i Aquarium,"3.390,00 kn","3.190,00 kn",po osobi,26.05.,23.06.,,26.05.,Barcelona za djecu i mlade,Barcelona za djecu i mlade,Barcelona za djecu i mlade,Barcelona za djecu i mlade,Barcelona za djecu i mlade,Barcelona za djecu i mlade,Barcelona za djecu i mlade,Barcelona za djecu i mlade
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Iberostar Royal Cristina,Iberostar Royal Cristina,"dvokrevetna soba, polupansion",Iberostar Royal Cristina,http://www.generalturist.com/ORS/Offer.aspx,http://www.generalturist.com/ORS/Offer.aspx?epc=2&tdc=7&vnd=27.5.2011&bsd=3.6.2011&ahc=GRZ&toc=NEC&gid=3491&request=0&tabId=raspolozivost,http://www.ors.si/giata-pics-ibe/3491/thumb/3491.jpg,,"Španjolska, Mallorca, Playa de Palma","Mallorca, Playa de Palma",,,,,,,,,,,,Iberostar Royal Cristina,Iberostar Royal Cristina,Iberostar Royal Cristina,Iberostar Royal Cristina,Iberostar Royal Cristina,Iberostar Royal Cristina,Iberostar Royal Cristina,Iberostar Royal Cristina
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Londonska avantura,Londonska avantura,dvokrevetna soba Hotel 3*,Londonska avantura,http://www.generalturist.com/hr/Putovanja/London-Thorpe-Park-Paradise-Wildlife-Park-Legoland-Windsor-4-dana-zrakoplovom.aspx,http://www.generalturist.com/hr/Putovanja/London-Thorpe-Park-Paradise-Wildlife-Park-Legoland-Windsor-4-dana-zrakoplovom.aspx?tabId=raspolozivost&idAranzmanPolazak=8830,http://www.generalturist.com/FotoGalerija/Formati/37854_Mala.JPG,ondonska avant,Thorpe Park & Paradise Wildlife Park & Legoland Windsor,,,,,,"3.690,00 kn","3.490,00 kn",po osobi,14.07.,12.08.,,14.07.,Londonska avantura,Londonska avantura,Londonska avantura,Londonska avantura,Londonska avantura,Londonska avantura,Londonska avantura,Londonska avantura
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Pariz za djecu i mlade,Pariz za djecu i mlade,dvokrevetna soba,Pariz za djecu i mlade,http://www.generalturist.com/hr/Putovanja/Pariz-Disneyland-Asterix-6-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Pariz-Disneyland-Asterix-6-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=8782,http://www.generalturist.com/FotoGalerija/Formati/34172_Mala.JPG,,Disneyland Paris i Parc Asterix,,,,,,"2.990,00 kn","2.890,00 kn",po osobi,26.04.,21.06.,,26.04.,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade,Pariz za djecu i mlade
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,dvokrevetna soba Hotel 4*,Budimpešta za djecu i mlade,http://www.generalturist.com/hr/Putovanja/Budimpesta-za-djecu-i-mlade-Tropicarium-Zooloski-vrt-Aquaworld-i-Labirint.aspx,http://www.generalturist.com/hr/Putovanja/Budimpesta-za-djecu-i-mlade-Tropicarium-Zooloski-vrt-Aquaworld-i-Labirint.aspx?tabId=raspolozivost&idAranzmanPolazak=8788,http://www.generalturist.com/FotoGalerija/Formati/37967_Mala.JPG,,"Memento Park, Tropicarium, Zoološki vrt, Aquaworld, Labirint i Dječja željeznica","Tropicarium, Zoološki vrt, Aquaworld, Labirint i Dječja željeznica","Tropicarium, Zoološki vrt, Aquaworld, La","Tropicarium, Zoološki vrt, Aquaworld, La","Tropicarium, Zoološki vrt, Aquaworld, La","Tropicarium, Zoološki vrt, Aquaworld, La","750,00 kn",,po osobi,01.04.,06.05.,,01.04.,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,dvokrevetna soba Hotel 4*,Budimpešta za djecu i mlade,http://www.generalturist.com/hr/Putovanja/Budimpesta-za-djecu-i-mlade-Tropicarium-i-Aquaworld.aspx,http://www.generalturist.com/hr/Putovanja/Budimpesta-za-djecu-i-mlade-Tropicarium-i-Aquaworld.aspx?tabId=raspolozivost&idAranzmanPolazak=8797,http://www.generalturist.com/FotoGalerija/Formati/38018_Mala.JPG,,"Memento Park, Tropicarium i Aquaworld",Tropicarium i Aquaworld,,,,,"550,00 kn",,po osobi,02.04.,07.05.,.04.,02.04.,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade,Budimpešta za djecu i mlade
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Beč za djecu i mlade,Beč za djecu i mlade,dvokrevetna soba Hotel 3*,Beč za djecu i mlade,http://www.generalturist.com/hr/Putovanja/Bec-za-djecu-i-mlade-Zooloski-vrt-Schonbrunn-Aqua-Terra-Zoo-Morska-kuca-Wiener-Riesenrad-Prater-i-Familypark-Neusiedlersee.aspx,http://www.generalturist.com/hr/Putovanja/Bec-za-djecu-i-mlade-Zooloski-vrt-Schonbrunn-Aqua-Terra-Zoo-Morska-kuca-Wiener-Riesenrad-Prater-i-Familypark-Neusiedlersee.aspx?tabId=raspolozivost&idAranzmanPolazak=8957,http://www.generalturist.com/FotoGalerija/Formati/38613_Mala.JPG,,"Dječji muzej i zoološki vrt «Schönbrunn», Aqua Terra Zoo «Morska kuća», Wiener Riesenrad Prater i Familypark Neusiedlersee","Aqua Terra Zoo «Morska kuća», Wiener Riesenrad Prater i Familypark Neusiedlersee",,,,,"990,00 kn",,po osobi,08.04.,13.05.,,08.04.,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Beč za djecu i mlade,Beč za djecu i mlade,dvokrevetna soba Hotel 3*,Beč za djecu i mlade,http://www.generalturist.com/hr/Putovanja/Bec-za-djecu-i-mlade-Djecji-muzej-Zooloski-vrt-Schonbrunn-i-Familypark-Neusiedlersee.aspx,http://www.generalturist.com/hr/Putovanja/Bec-za-djecu-i-mlade-Djecji-muzej-Zooloski-vrt-Schonbrunn-i-Familypark-Neusiedlersee.aspx?tabId=raspolozivost&idAranzmanPolazak=8949,http://www.generalturist.com/FotoGalerija/Formati/38576_Mala.JPG,,"Dječji muzej, Zoološki vrt «Schönbrunn» i Familypark Neusiedlersee",Zoološki vrt «Schönbrunn» i Familypark Neusiedlersee,Zoološki vrt «Schön,Zoološki vrt «Schön,Zoološki vrt «Schön,Zoološki vrt «Schön,"650,00 kn",,po osobi,09.04.,14.05.,,09.04.,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade,Beč za djecu i mlade
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,dvokrevetna soba Hotel 3*,Legoland Njemačka i Minimundus,http://www.generalturist.com/hr/Putovanja/Legoland-i-Minimundus-3-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Legoland-i-Minimundus-3-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=8764,http://www.generalturist.com/FotoGalerija/Formati/34009_Mala.JPG,egoland Njemačka i Minim,"Muzej igračaka München, Legoland Deutschland, Minimundus Klagenfurt i Reptilien Zoo Happ Klagenfurt","Legoland Deutschland, Minimundus Klagenfurt i Reptilien Zoo Happ Klagenfurt",,,,,"1.150,00 kn",,po osobi,15.04.,20.05.,,15.04.,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,dvokrevetna soba Hotel 3*,Legoland Njemačka i Minimundus,http://www.generalturist.com/hr/Putovanja/Legoland-Njemacka-i-Minimundus-2-dana-autobusom--Minimundus-Klagenfurt-i-Legoland-Deutschland.aspx,http://www.generalturist.com/hr/Putovanja/Legoland-Njemacka-i-Minimundus-2-dana-autobusom--Minimundus-Klagenfurt-i-Legoland-Deutschland.aspx?tabId=raspolozivost&idAranzmanPolazak=8770,http://www.generalturist.com/FotoGalerija/Formati/37941_Mala.JPG,egoland Njemačka i Minim,Minimundus Klagenfurt i Legoland Deutschland,,,,,,"850,00 kn",,po osobi,16.04.,21.05.,,16.04.,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus,Legoland Njemačka i Minimundus
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,dvokrevetna soba Hotel 3*,Mirabilandia i Italia in Miniatura,http://www.generalturist.com/hr/Putovanja/Mirabilandia-i-Italia-in-Miniatura-3-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Mirabilandia-i-Italia-in-Miniatura-3-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=8932,http://www.generalturist.com/FotoGalerija/Formati/34034_Mala.JPG,andia i Italia in Miniat,,,,,,,"950,00 kn",,po osobi,06.05.,17.06.,,06.05.,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura,Mirabilandia i Italia in Miniatura
www.generalturist.com,hrvatski,Aranžmani s prijevozom,Europska putovanja,http://www.generalturist.com/hr/Putovanja/Europska-putovanja.aspx,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,dvokrevetna soba + 1 dodatni ležaj Hotel 3*,Gardaland i Parco Natura Viva,http://www.generalturist.com/hr/Putovanja/Gardaland-Safari-park-2-dana-autobusom.aspx,http://www.generalturist.com/hr/Putovanja/Gardaland-Safari-park-2-dana-autobusom.aspx?tabId=raspolozivost&idAranzmanPolazak=8914,http://www.generalturist.com/FotoGalerija/Formati/34127_Mala.JPG,and i Parco Nat,,,,,,,"690,00 kn",,po osobi,09.04.,30.04.,,09.04.,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva,Gardaland i Parco Natura Viva
